ticker,market,date,open,high,low,close,adj_close,volume,trading_value,data_source
LMT,US,2025-08-11,469.64,476.70,464.00,471.05,471.05,1219000,574209950,sample
LMT,US,2025-08-12,462.72,469.21,457.17,463.65,463.65,1230500,570521325,sample
LMT,US,2025-08-13,463.70,469.73,458.14,464.16,464.16,1242000,576486720,sample
LMT,US,2025-08-14,464.67,470.25,459.09,464.67,464.67,1253500,582463845,sample
LMT,US,2025-08-15,465.66,471.25,459.61,465.19,465.19,1265000,588465350,sample
LMT,US,2025-08-18,464.30,471.29,458.73,465.70,465.70,1150000,535555000,sample
LMT,US,2025-08-19,465.28,471.80,459.70,466.21,466.21,1161500,541502915,sample
LMT,US,2025-08-20,466.25,472.32,460.66,466.72,466.72,1173000,547462560,sample
LMT,US,2025-08-21,467.23,472.84,461.62,467.23,467.23,1184500,553433935,sample
LMT,US,2025-08-22,468.21,473.83,462.13,467.74,467.74,1196000,559417040,sample
LMT,US,2025-08-25,466.86,473.88,461.26,468.26,468.26,1207500,565423950,sample
LMT,US,2025-08-26,467.83,474.40,462.22,468.77,468.77,1219000,571430630,sample
LMT,US,2025-08-27,468.81,474.91,463.18,469.28,469.28,1230500,577449040,sample
LMT,US,2025-08-28,469.79,475.43,464.15,469.79,469.79,1242000,583479180,sample
LMT,US,2025-08-29,470.77,476.42,464.66,470.30,470.30,1253500,589521050,sample
LMT,US,2025-09-01,469.40,476.46,463.77,470.81,470.81,1265000,595574650,sample
LMT,US,2025-09-02,470.38,476.98,464.74,471.32,471.32,1150000,542018000,sample
LMT,US,2025-09-03,471.37,477.50,465.71,471.84,471.84,1161500,548042160,sample
LMT,US,2025-09-04,464.44,470.01,458.87,464.44,464.44,1173000,544788120,sample
LMT,US,2025-09-05,465.41,470.99,459.37,464.95,464.95,1184500,550733275,sample
LMT,US,2025-09-08,464.07,471.06,458.50,465.47,465.47,1196000,556702120,sample
LMT,US,2025-09-09,465.05,471.57,459.47,465.98,465.98,1207500,562670850,sample
LMT,US,2025-09-10,466.02,472.09,460.43,466.49,466.49,1219000,568651310,sample
LMT,US,2025-09-11,467.00,472.60,461.40,467.00,467.00,1230500,574643500,sample
LMT,US,2025-09-12,467.98,473.60,461.90,467.51,467.51,1242000,580647420,sample
LMT,US,2025-09-15,466.62,473.64,461.02,468.02,468.02,1253500,586663070,sample
LMT,US,2025-09-16,467.59,474.15,461.98,468.53,468.53,1265000,592690450,sample
LMT,US,2025-09-17,468.58,474.68,462.96,469.05,469.05,1150000,539407500,sample
LMT,US,2025-09-18,469.56,475.19,463.93,469.56,469.56,1161500,545393940,sample
LMT,US,2025-09-19,470.54,476.19,464.43,470.07,470.07,1173000,551392110,sample
LMT,US,2025-09-22,469.17,476.23,463.54,470.58,470.58,1184500,557402010,sample
LMT,US,2025-09-23,470.15,476.74,464.51,471.09,471.09,1196000,563423640,sample
LMT,US,2025-09-24,471.13,477.26,465.48,471.60,471.60,1207500,569457000,sample
LMT,US,2025-09-25,472.11,477.78,466.44,472.11,472.11,1219000,575502090,sample
LMT,US,2025-09-26,473.10,478.78,466.96,472.63,472.63,1230500,581571215,sample
LMT,US,2025-09-29,463.83,470.81,458.26,465.23,465.23,1242000,577815660,sample
LMT,US,2025-09-30,464.81,471.33,459.23,465.74,465.74,1253500,583805090,sample
LMT,US,2025-10-01,465.79,471.86,460.20,466.26,466.26,1265000,589818900,sample
LMT,US,2025-10-02,466.77,472.37,461.17,466.77,466.77,1150000,536785500,sample
LMT,US,2025-10-03,467.75,473.36,461.67,467.28,467.28,1161500,542745720,sample
LMT,US,2025-10-06,466.39,473.40,460.79,467.79,467.79,1173000,548717670,sample
LMT,US,2025-10-07,467.36,473.92,461.75,468.30,468.30,1184500,554701350,sample
LMT,US,2025-10-08,468.34,474.44,462.72,468.81,468.81,1196000,560696760,sample
LMT,US,2025-10-09,469.32,474.95,463.69,469.32,469.32,1207500,566703900,sample
LMT,US,2025-10-10,470.31,475.95,464.20,469.84,469.84,1219000,572734960,sample
LMT,US,2025-10-13,468.94,475.99,463.31,470.35,470.35,1230500,578765675,sample
LMT,US,2025-10-14,469.92,476.51,464.28,470.86,470.86,1242000,584808120,sample
LMT,US,2025-10-15,470.90,477.03,465.25,471.37,471.37,1253500,590862295,sample
LMT,US,2025-10-16,471.88,477.54,466.22,471.88,471.88,1265000,596928200,sample
LMT,US,2025-10-17,472.86,478.53,466.72,472.39,472.39,1150000,543248500,sample
LMT,US,2025-10-20,471.49,478.58,465.83,472.91,472.91,1161500,549284965,sample
LMT,US,2025-10-21,472.47,479.10,466.80,473.42,473.42,1173000,555321660,sample
LMT,US,2025-10-22,465.55,471.61,459.96,466.02,466.02,1184500,552000690,sample
LMT,US,2025-10-23,466.53,472.13,460.93,466.53,466.53,1196000,557969880,sample
LMT,US,2025-10-24,467.52,473.13,461.45,467.05,467.05,1207500,563962875,sample
LMT,US,2025-10-27,466.16,473.17,460.57,467.56,467.56,1219000,569955640,sample
LMT,US,2025-10-28,467.13,473.69,461.52,468.07,468.07,1230500,575960135,sample
LMT,US,2025-10-29,468.11,474.20,462.49,468.58,468.58,1242000,581976360,sample
LMT,US,2025-10-30,469.09,474.72,463.46,469.09,469.09,1253500,588004315,sample
LMT,US,2025-10-31,470.07,475.71,463.96,469.60,469.60,1265000,594044000,sample
LMT,US,2025-11-03,468.71,475.76,463.09,470.12,470.12,1150000,540638000,sample
LMT,US,2025-11-04,469.69,476.28,464.05,470.63,470.63,1161500,546636745,sample
LMT,US,2025-11-05,470.67,476.79,465.02,471.14,471.14,1173000,552647220,sample
LMT,US,2025-11-06,471.65,477.31,465.99,471.65,471.65,1184500,558669425,sample
LMT,US,2025-11-07,472.63,478.30,466.49,472.16,472.16,1196000,564703360,sample
LMT,US,2025-11-10,471.25,478.34,465.60,472.67,472.67,1207500,570749025,sample
LMT,US,2025-11-11,472.23,478.86,466.56,473.18,473.18,1219000,576806420,sample
LMT,US,2025-11-12,473.23,479.38,467.55,473.70,473.70,1230500,582887850,sample
LMT,US,2025-11-13,474.21,479.90,468.52,474.21,474.21,1242000,588968820,sample
LMT,US,2025-11-14,467.28,472.89,461.21,466.81,466.81,1253500,585146335,sample
LMT,US,2025-11-17,465.93,472.94,460.34,467.33,467.33,1265000,591172450,sample
LMT,US,2025-11-18,466.90,473.45,461.30,467.84,467.84,1150000,538016000,sample
LMT,US,2025-11-19,467.88,473.97,462.27,468.35,468.35,1161500,543988525,sample
LMT,US,2025-11-20,468.86,474.49,463.23,468.86,468.86,1173000,549972780,sample
LMT,US,2025-11-21,469.84,475.48,463.74,469.37,469.37,1184500,555968765,sample
LMT,US,2025-11-24,468.47,475.52,462.85,469.88,469.88,1196000,561976480,sample
LMT,US,2025-11-25,469.45,476.03,463.82,470.39,470.39,1207500,567995925,sample
LMT,US,2025-11-26,470.44,476.56,464.79,470.91,470.91,1219000,574039290,sample
LMT,US,2025-11-27,471.42,477.08,465.76,471.42,471.42,1230500,580082310,sample
LMT,US,2025-11-28,472.40,478.07,466.27,471.93,471.93,1242000,586137060,sample
LMT,US,2025-12-01,471.02,478.11,465.37,472.44,472.44,1253500,592203540,sample
LMT,US,2025-12-02,472.00,478.63,466.34,472.95,472.95,1265000,598281750,sample
LMT,US,2025-12-03,472.99,479.14,467.31,473.46,473.46,1150000,544479000,sample
LMT,US,2025-12-04,473.97,479.66,468.28,473.97,473.97,1161500,550516155,sample
LMT,US,2025-12-05,474.96,480.66,468.80,474.49,474.49,1173000,556576770,sample
LMT,US,2025-12-08,473.58,480.70,467.90,475.00,475.00,1184500,562637500,sample
LMT,US,2025-12-09,466.66,473.21,461.06,467.60,467.60,1196000,559249600,sample
LMT,US,2025-12-10,467.65,473.74,462.04,468.12,468.12,1207500,565254900,sample
LMT,US,2025-12-11,468.63,474.25,463.01,468.63,468.63,1219000,571259970,sample
LMT,US,2025-12-12,469.61,475.25,463.51,469.14,469.14,1230500,577276770,sample
LMT,US,2025-12-15,468.24,475.29,462.62,469.65,469.65,1242000,583305300,sample
LMT,US,2025-12-16,469.22,475.80,463.59,470.16,470.16,1253500,589345560,sample
LMT,US,2025-12-17,470.20,476.32,464.56,470.67,470.67,1265000,595397550,sample
LMT,US,2025-12-18,471.18,476.83,465.53,471.18,471.18,1150000,541857000,sample
LMT,US,2025-12-19,472.17,477.84,466.04,471.70,471.70,1161500,547879550,sample
LMT,US,2025-12-22,470.79,477.88,465.14,472.21,472.21,1173000,553902330,sample
LMT,US,2025-12-23,471.77,478.39,466.11,472.72,472.72,1184500,559936840,sample
LMT,US,2025-12-24,472.76,478.91,467.09,473.23,473.23,1196000,565983080,sample
LMT,US,2025-12-25,473.74,479.42,468.06,473.74,473.74,1207500,572041050,sample
LMT,US,2025-12-26,474.72,480.42,468.56,474.25,474.25,1219000,578110750,sample
LMT,US,2025-12-29,473.35,480.47,467.67,474.77,474.77,1230500,584204485,sample
LMT,US,2025-12-30,474.33,480.98,468.64,475.28,475.28,1242000,590297760,sample
LMT,US,2025-12-31,475.31,481.50,469.61,475.79,475.79,1253500,596402765,sample
LMT,US,2026-01-01,468.39,474.01,462.77,468.39,468.39,1265000,592513350,sample
LMT,US,2026-01-02,469.38,475.01,463.28,468.91,468.91,1150000,539246500,sample
LMT,US,2026-01-05,468.01,475.05,462.39,469.42,469.42,1161500,545231330,sample
LMT,US,2026-01-06,468.99,475.57,463.36,469.93,469.93,1173000,551227890,sample
LMT,US,2026-01-07,469.97,476.09,464.33,470.44,470.44,1184500,557236180,sample
LMT,US,2026-01-08,470.95,476.60,465.30,470.95,470.95,1196000,563256200,sample
LMT,US,2026-01-09,471.93,477.59,465.80,471.46,471.46,1207500,569287950,sample
LMT,US,2026-01-12,470.56,477.64,464.91,471.98,471.98,1219000,575343620,sample
LMT,US,2026-01-13,471.55,478.16,465.89,472.49,472.49,1230500,581398945,sample
LMT,US,2026-01-14,472.53,478.68,466.86,473.00,473.00,1242000,587466000,sample
LMT,US,2026-01-15,473.51,479.19,467.83,473.51,473.51,1253500,593544785,sample
LMT,US,2026-01-16,474.49,480.18,468.33,474.02,474.02,1265000,599635300,sample
LMT,US,2026-01-19,473.11,480.22,467.43,474.53,474.53,1150000,545709500,sample
LMT,US,2026-01-20,474.09,480.74,468.40,475.04,475.04,1161500,551758960,sample
LMT,US,2026-01-21,475.08,481.27,469.38,475.56,475.56,1173000,557831880,sample
LMT,US,2026-01-22,476.07,481.78,470.36,476.07,476.07,1184500,563904915,sample
LMT,US,2026-01-23,477.06,482.78,470.86,476.58,476.58,1196000,569989680,sample
LMT,US,2026-01-26,467.78,474.82,462.17,469.19,469.19,1207500,566546925,sample
LMT,US,2026-01-27,468.76,475.34,463.13,469.70,469.70,1219000,572564300,sample
LMT,US,2026-01-28,469.74,475.85,464.10,470.21,470.21,1230500,578593405,sample
LMT,US,2026-01-29,470.72,476.37,465.07,470.72,470.72,1242000,584634240,sample
LMT,US,2026-01-30,471.70,477.36,465.58,471.23,471.23,1253500,590686805,sample
LMT,US,2026-02-02,470.32,477.40,464.68,471.74,471.74,1265000,596751100,sample
LMT,US,2026-02-03,471.31,477.92,465.65,472.25,472.25,1150000,543087500,sample
LMT,US,2026-02-04,472.30,478.44,466.63,472.77,472.77,1161500,549122355,sample
LMT,US,2026-02-05,473.28,478.96,467.60,473.28,473.28,1173000,555157440,sample
LMT,US,2026-02-06,474.26,479.95,468.10,473.79,473.79,1184500,561204255,sample
LMT,US,2026-02-09,472.88,479.99,467.21,474.30,474.30,1196000,567262800,sample
LMT,US,2026-02-10,473.86,480.51,468.17,474.81,474.81,1207500,573333075,sample
LMT,US,2026-02-11,474.84,481.02,469.14,475.32,475.32,1219000,579415080,sample
LMT,US,2026-02-12,475.83,481.54,470.12,475.83,475.83,1230500,585508815,sample
LMT,US,2026-02-13,476.83,482.55,470.63,476.35,476.35,1242000,591626700,sample
LMT,US,2026-02-16,475.43,482.58,469.72,476.86,476.86,1253500,597744010,sample
LMT,US,2026-02-17,476.42,483.10,470.70,477.37,477.37,1265000,603873050,sample
LMT,US,2026-02-18,469.51,475.62,463.88,469.98,469.98,1150000,540477000,sample
LMT,US,2026-02-19,470.49,476.14,464.84,470.49,470.49,1161500,546474135,sample
LMT,US,2026-02-20,471.47,477.13,465.35,471.00,471.00,1173000,552483000,sample
LMT,US,2026-02-23,470.10,477.17,464.46,471.51,471.51,1184500,558503595,sample
LMT,US,2026-02-24,471.08,477.68,465.43,472.02,472.02,1196000,564535920,sample
LMT,US,2026-02-25,472.06,478.20,466.40,472.53,472.53,1207500,570579975,sample
LMT,US,2026-02-26,473.04,478.72,467.36,473.04,473.04,1219000,576635760,sample
LMT,US,2026-02-27,474.03,479.72,467.88,473.56,473.56,1230500,582715580,sample
LMT,US,2026-03-02,472.65,479.76,466.98,474.07,474.07,1242000,588794940,sample
LMT,US,2026-03-03,473.63,480.27,467.95,474.58,474.58,1253500,594886030,sample
LMT,US,2026-03-04,474.61,480.79,468.91,475.09,475.09,1265000,600988850,sample
LMT,US,2026-03-05,475.60,481.31,469.89,475.60,475.60,1150000,546940000,sample
LMT,US,2026-03-06,476.59,482.31,470.40,476.11,476.11,1161500,553001765,sample
LMT,US,2026-03-09,475.20,482.35,469.50,476.63,476.63,1173000,559086990,sample
LMT,US,2026-03-10,476.19,482.87,470.48,477.14,477.14,1184500,565172330,sample
LMT,US,2026-03-11,477.17,483.38,471.44,477.65,477.65,1196000,571269400,sample
LMT,US,2026-03-12,478.16,483.90,472.42,478.16,478.16,1207500,577378200,sample
LMT,US,2026-03-13,471.24,476.89,465.12,470.77,470.77,1219000,573868630,sample
LMT,US,2026-03-16,469.87,476.94,464.23,471.28,471.28,1230500,579910040,sample
LMT,US,2026-03-17,470.85,477.45,465.20,471.79,471.79,1242000,585963180,sample
LMT,US,2026-03-18,471.83,477.97,466.17,472.30,472.30,1253500,592028050,sample
LMT,US,2026-03-19,472.81,478.48,467.14,472.81,472.81,1265000,598104650,sample
LMT,US,2026-03-20,473.79,479.48,467.64,473.32,473.32,1150000,544318000,sample
LMT,US,2026-03-23,472.42,479.53,466.75,473.84,473.84,1161500,550365160,sample
LMT,US,2026-03-24,473.40,480.04,467.72,474.35,474.35,1173000,556412550,sample
LMT,US,2026-03-25,474.39,480.56,468.70,474.86,474.86,1184500,562471670,sample
LMT,US,2026-03-26,475.37,481.07,469.67,475.37,475.37,1196000,568542520,sample
LMT,US,2026-03-27,476.36,482.08,470.17,475.88,475.88,1207500,574625100,sample
LMT,US,2026-03-30,474.96,482.11,469.26,476.39,476.39,1219000,580719410,sample
LMT,US,2026-03-31,475.95,482.62,470.24,476.90,476.90,1230500,586825450,sample
LMT,US,2026-04-01,476.94,483.15,471.22,477.42,477.42,1242000,592955640,sample
LMT,US,2026-04-02,477.93,483.67,472.19,477.93,477.93,1253500,599085255,sample
LMT,US,2026-04-03,478.92,484.67,472.70,478.44,478.44,1265000,605226600,sample
LMT,US,2026-04-06,477.51,484.70,471.78,478.95,478.95,1150000,550792500,sample
LMT,US,2026-04-07,470.62,477.22,464.97,471.56,471.56,1161500,547716940,sample
LMT,US,2026-04-08,471.60,477.73,465.94,472.07,472.07,1173000,553738110,sample
LMT,US,2026-04-09,472.58,478.25,466.91,472.58,472.58,1184500,559771010,sample
LMT,US,2026-04-10,473.56,479.24,467.41,473.09,473.09,1196000,565815640,sample
LMT,US,2026-04-13,472.18,479.28,466.51,473.60,473.60,1207500,571872000,sample
LMT,US,2026-04-14,473.16,479.80,467.48,474.11,474.11,1219000,577940090,sample
LMT,US,2026-04-15,474.16,480.33,468.47,474.63,474.63,1230500,584032215,sample
LMT,US,2026-04-16,475.14,480.84,469.44,475.14,475.14,1242000,590123880,sample
LMT,US,2026-04-17,476.13,481.84,469.94,475.65,475.65,1253500,596227275,sample
LMT,US,2026-04-20,474.73,481.87,469.03,476.16,476.16,1265000,602342400,sample
LMT,US,2026-04-21,475.72,482.39,470.01,476.67,476.67,1150000,548170500,sample
LMT,US,2026-04-22,476.70,482.91,470.98,477.18,477.18,1161500,554244570,sample
LMT,US,2026-04-23,477.69,483.42,471.96,477.69,477.69,1173000,560330370,sample
LMT,US,2026-04-24,478.69,484.43,472.47,478.21,478.21,1184500,566439745,sample
LMT,US,2026-04-27,477.28,484.46,471.55,478.72,478.72,1196000,572549120,sample
LMT,US,2026-04-28,478.27,484.98,472.53,479.23,479.23,1207500,578670225,sample
LMT,US,2026-04-29,479.26,485.50,473.51,479.74,479.74,1219000,584803060,sample
LMT,US,2026-04-30,472.35,478.02,466.68,472.35,472.35,1230500,581226675,sample
LMT,US,2026-05-01,473.33,479.01,467.19,472.86,472.86,1242000,587292120,sample
LMT,US,2026-05-04,471.95,479.05,466.29,473.37,473.37,1253500,593369295,sample
LMT,US,2026-05-05,472.93,479.57,467.25,473.88,473.88,1265000,599458200,sample
LMT,US,2026-05-06,473.92,480.08,468.23,474.39,474.39,1150000,545548500,sample
LMT,US,2026-05-07,474.90,480.60,469.20,474.90,474.90,1161500,551596350,sample
LMT,US,2026-05-08,475.90,481.61,469.71,475.42,475.42,1173000,557667660,sample
LMT,US,2026-05-11,474.50,481.64,468.81,475.93,475.93,1184500,563739085,sample
LMT,US,2026-05-12,475.49,482.16,469.78,476.44,476.44,1196000,569822240,sample
LMT,US,2026-05-13,476.47,482.67,470.75,476.95,476.95,1207500,575917125,sample
LMT,US,2026-05-14,477.46,483.19,471.73,477.46,477.46,1219000,582023740,sample
LMT,US,2026-05-15,478.45,484.19,472.23,477.97,477.97,1230500,588142085,sample
LMT,US,2026-05-18,477.05,484.23,471.33,478.49,478.49,1242000,594284580,sample
LMT,US,2026-05-19,478.04,484.75,472.30,479.00,479.00,1253500,600426500,sample
LMT,US,2026-05-20,479.03,485.26,473.28,479.51,479.51,1265000,606580150,sample
LMT,US,2026-05-21,480.02,485.78,474.26,480.02,480.02,1150000,552023000,sample
LMT,US,2026-05-22,481.01,486.78,474.76,480.53,480.53,1161500,558135595,sample
LMT,US,2026-05-25,471.72,478.82,466.06,473.14,473.14,1173000,554993220,sample
LMT,US,2026-05-26,472.70,479.33,467.03,473.65,473.65,1184500,561038425,sample
LMT,US,2026-05-27,473.69,479.85,468.01,474.16,474.16,1196000,567095360,sample
LMT,US,2026-05-28,474.67,480.37,468.97,474.67,474.67,1207500,573164025,sample
LMT,US,2026-05-29,475.66,481.37,469.48,475.18,475.18,1219000,579244420,sample
NOC,US,2025-06-02,494.51,501.95,488.58,496.00,496.00,850000,421600000,sample
NOC,US,2025-06-03,495.56,502.51,489.61,496.55,496.55,858500,426288175,sample
NOC,US,2025-06-04,496.60,503.07,490.64,497.10,497.10,867000,430985700,sample
NOC,US,2025-06-05,497.65,503.62,491.68,497.65,497.65,875500,435692575,sample
NOC,US,2025-06-06,498.70,504.68,492.22,498.20,498.20,884000,440408800,sample
NOC,US,2025-06-09,497.25,504.74,491.28,498.75,498.75,892500,445134375,sample
NOC,US,2025-06-10,498.30,505.29,492.32,499.30,499.30,901000,449869300,sample
NOC,US,2025-06-11,499.35,505.85,493.36,499.85,499.85,909500,454613575,sample
NOC,US,2025-06-12,500.40,506.40,494.40,500.40,500.40,918000,459367200,sample
NOC,US,2025-06-13,501.45,507.47,494.94,500.95,500.95,926500,464130175,sample
NOC,US,2025-06-16,500.00,507.52,494.00,501.50,501.50,935000,468902500,sample
NOC,US,2025-06-17,501.05,508.07,495.04,502.05,502.05,850000,426742500,sample
NOC,US,2025-06-18,502.10,508.63,496.07,502.60,502.60,858500,431482100,sample
NOC,US,2025-06-19,503.15,509.19,497.11,503.15,503.15,867000,436231050,sample
NOC,US,2025-06-20,504.20,510.25,497.66,503.70,503.70,875500,440989350,sample
NOC,US,2025-06-23,502.74,510.30,496.71,504.25,504.25,884000,445757000,sample
NOC,US,2025-06-24,503.79,510.86,497.74,504.80,504.80,892500,450534000,sample
NOC,US,2025-06-25,496.35,502.81,490.39,496.85,496.85,901000,447661850,sample
NOC,US,2025-06-26,497.40,503.37,491.43,497.40,497.40,909500,452385300,sample
NOC,US,2025-06-27,498.45,504.43,491.97,497.95,497.95,918000,457118100,sample
NOC,US,2025-06-30,497.00,504.48,491.04,498.50,498.50,926500,461860250,sample
NOC,US,2025-07-01,498.05,505.04,492.07,499.05,499.05,935000,466611750,sample
NOC,US,2025-07-02,499.10,505.60,493.11,499.60,499.60,850000,424660000,sample
NOC,US,2025-07-03,500.15,506.15,494.15,500.15,500.15,858500,429378775,sample
NOC,US,2025-07-04,501.20,507.21,494.69,500.70,500.70,867000,434106900,sample
NOC,US,2025-07-07,499.75,507.27,493.75,501.25,501.25,875500,438844375,sample
NOC,US,2025-07-08,500.80,507.82,494.79,501.80,501.80,884000,443591200,sample
NOC,US,2025-07-09,501.85,508.38,495.83,502.35,502.35,892500,448347375,sample
NOC,US,2025-07-10,502.90,508.93,496.87,502.90,502.90,901000,453112900,sample
NOC,US,2025-07-11,503.95,510.00,497.41,503.45,503.45,909500,457887775,sample
NOC,US,2025-07-14,502.49,510.05,496.46,504.00,504.00,918000,462672000,sample
NOC,US,2025-07-15,503.54,510.60,497.50,504.55,504.55,926500,467465575,sample
NOC,US,2025-07-16,504.59,511.16,498.53,505.10,505.10,935000,472268500,sample
NOC,US,2025-07-17,505.65,511.72,499.58,505.65,505.65,850000,429802500,sample
NOC,US,2025-07-18,498.20,504.18,491.73,497.70,497.70,858500,427275450,sample
NOC,US,2025-07-21,496.76,504.23,490.80,498.25,498.25,867000,431982750,sample
NOC,US,2025-07-22,497.80,504.79,491.83,498.80,498.80,875500,436699400,sample
NOC,US,2025-07-23,498.85,505.34,492.86,499.35,499.35,884000,441425400,sample
NOC,US,2025-07-24,499.90,505.90,493.90,499.90,499.90,892500,446160750,sample
NOC,US,2025-07-25,500.95,506.96,494.44,500.45,500.45,901000,450905450,sample
NOC,US,2025-07-28,499.50,507.01,493.51,501.00,501.00,909500,455659500,sample
NOC,US,2025-07-29,500.55,507.57,494.54,501.55,501.55,918000,460422900,sample
NOC,US,2025-07-30,501.60,508.13,495.58,502.10,502.10,926500,465195650,sample
NOC,US,2025-07-31,502.65,508.68,496.62,502.65,502.65,935000,469977750,sample
NOC,US,2025-08-01,503.70,509.74,497.16,503.20,503.20,850000,427720000,sample
NOC,US,2025-08-04,502.24,509.80,496.21,503.75,503.75,858500,432469375,sample
NOC,US,2025-08-05,503.29,510.35,497.25,504.30,504.30,867000,437228100,sample
NOC,US,2025-08-06,504.35,510.91,498.30,504.85,504.85,875500,441996175,sample
NOC,US,2025-08-07,505.40,511.46,499.34,505.40,505.40,884000,446773600,sample
NOC,US,2025-08-08,506.46,512.54,499.88,505.95,505.95,892500,451560375,sample
NOC,US,2025-08-11,504.98,512.58,498.92,506.50,506.50,901000,456356500,sample
NOC,US,2025-08-12,497.55,504.53,491.58,498.55,498.55,909500,453431225,sample
NOC,US,2025-08-13,498.60,505.09,492.62,499.10,499.10,918000,458173800,sample
NOC,US,2025-08-14,499.65,505.65,493.65,499.65,499.65,926500,462925725,sample
NOC,US,2025-08-15,500.70,506.71,494.20,500.20,500.20,935000,467687000,sample
NOC,US,2025-08-18,499.25,506.76,493.26,500.75,500.75,850000,425637500,sample
NOC,US,2025-08-19,500.30,507.32,494.30,501.30,501.30,858500,430366050,sample
NOC,US,2025-08-20,501.35,507.87,495.33,501.85,501.85,867000,435103950,sample
NOC,US,2025-08-21,502.40,508.43,496.37,502.40,502.40,875500,439851200,sample
NOC,US,2025-08-22,503.45,509.49,496.91,502.95,502.95,884000,444607800,sample
NOC,US,2025-08-25,501.99,509.54,495.97,503.50,503.50,892500,449373750,sample
NOC,US,2025-08-26,503.04,510.10,497.00,504.05,504.05,901000,454149050,sample
NOC,US,2025-08-27,504.10,510.66,498.05,504.60,504.60,909500,458933700,sample
NOC,US,2025-08-28,505.15,511.21,499.09,505.15,505.15,918000,463727700,sample
NOC,US,2025-08-29,506.21,512.28,499.63,505.70,505.70,926500,468531050,sample
NOC,US,2025-09-01,504.73,512.33,498.67,506.25,506.25,935000,473343750,sample
NOC,US,2025-09-02,505.79,512.88,499.72,506.80,506.80,850000,430780000,sample
NOC,US,2025-09-03,506.84,513.44,500.76,507.35,507.35,858500,435559975,sample
NOC,US,2025-09-04,499.40,505.39,493.41,499.40,499.40,867000,432979800,sample
NOC,US,2025-09-05,500.45,506.46,493.95,499.95,499.95,875500,437706225,sample
NOC,US,2025-09-08,499.00,506.51,493.01,500.50,500.50,884000,442442000,sample
NOC,US,2025-09-09,500.05,507.06,494.05,501.05,501.05,892500,447187125,sample
NOC,US,2025-09-10,501.10,507.62,495.09,501.60,501.60,901000,451941600,sample
NOC,US,2025-09-11,502.15,508.18,496.12,502.15,502.15,909500,456705425,sample
NOC,US,2025-09-12,503.20,509.24,496.67,502.70,502.70,918000,461478600,sample
NOC,US,2025-09-15,501.74,509.29,495.72,503.25,503.25,926500,466261125,sample
NOC,US,2025-09-16,502.79,509.85,496.76,503.80,503.80,935000,471053000,sample
NOC,US,2025-09-17,503.85,510.40,497.80,504.35,504.35,850000,428697500,sample
NOC,US,2025-09-18,504.90,510.96,498.84,504.90,504.90,858500,433456650,sample
NOC,US,2025-09-19,505.96,512.03,499.38,505.45,505.45,867000,438225150,sample
NOC,US,2025-09-22,504.48,512.07,498.43,506.00,506.00,875500,443003000,sample
NOC,US,2025-09-23,505.54,512.63,499.47,506.55,506.55,884000,447790200,sample
NOC,US,2025-09-24,506.59,513.19,500.51,507.10,507.10,892500,452586750,sample
NOC,US,2025-09-25,507.65,513.74,501.56,507.65,507.65,901000,457392650,sample
